Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of fat cell differentiation (GO:0045599)	1/32	0.5230113175409015	0.6478313432356952	0	0	1.3803056027164686	0.89464807924695	IL6
positive regulation of T cell differentiation (GO:0045582)	1/32	0.5230113175409015	0.6478313432356952	0	0	1.3803056027164686	0.89464807924695	TNFSF9
water-soluble vitamin metabolic process (GO:0006767)	2/77	0.5280833446813401	0.6533438437434825	0	0	1.140981684981685	0.7285181270691911	FASN;SLC2A3
response to ionizing radiation (GO:0010212)	2/77	0.5280833446813401	0.6533438437434825	0	0	1.140981684981685	0.7285181270691911	CDKN1A;MYC
neuron projection development (GO:0031175)	4/167	0.5323819612095121	0.6551760346115255	0	0	1.0498517043838622	0.6618202941361733	ARC;IL6;BMP7;SHANK2
glycogen metabolic process (GO:0005977)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	GYS2
chemical synaptic transmission, postsynaptic (GO:0099565)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	GRIN2B
oligosaccharide biosynthetic process (GO:0009312)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	GALNT13
neural tube closure (GO:0001843)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	DLC1
regulation of cell-substrate adhesion (GO:0010810)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	THY1
platelet aggregation (GO:0070527)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	HBB
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	MSX1
regulation of postsynaptic membrane potential (GO:0060078)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	GRIN2B
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	IRS1
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	BAG3
negative regulation of multi-organism process (GO:0043901)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	TRIB1
positive regulation of organelle organization (GO:0010638)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	ANXA1
regulation of interleukin-12 production (GO:0032655)	1/33	0.5339279482823707	0.6551760346115255	0	0	1.3371025219298245	0.8390243145661304	THBS1
regulation of cellular response to heat (GO:1900034)	2/78	0.5350374776681285	0.6561544796140059	0	0	1.1259109311740891	0.7041655063693035	BAG3;HSPA1B
positive regulation of intracellular signal transduction (GO:1902533)	11/479	0.5362165547874892	0.6572170251681063	0	0	1.0052556437085585	0.6264925868274489	CSF3;IL6;WNT11;IRS1;ERBB4;OSM;NRG2;THBS1;ADRA2A;HBEGF;TNFRSF10D
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	2/79	0.5419210354048327	0.6638216878910014	0	0	1.1112316255173398	0.6807793638868421	CDKN2B;THBS1
epithelial tube morphogenesis (GO:0060562)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	COL4A1
regulation of double-strand break repair (GO:2000779)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	TWIST1
positive regulation of muscle cell differentiation (GO:0051149)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	OLFM2
regulation of JUN kinase activity (GO:0043506)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	DKK1
response to peptide (GO:1901652)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	IRS1
positive regulation of cell development (GO:0010720)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	SEMA3C
anterior/posterior pattern specification (GO:0009952)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	HOXD3
regulation of interferon-beta production (GO:0032648)	1/34	0.5445952682140597	0.6640018873468407	0	0	1.2965178096757044	0.7879099333380084	IRF1
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/215	0.5468176565362267	0.6663250516168977	0	0	1.0183839022334598	0.6147371405990134	IL6;RGCC;CD36;WNT2;HSPA1B
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/80	0.5487336062087517	0.6678853736252437	0	0	1.0969287123133278	0.6583131994945151	CSF3;TWIST1
regulation of hydrolase activity (GO:0051336)	2/80	0.5487336062087517	0.6678853736252437	0	0	1.0969287123133278	0.6583131994945151	TNNT3;PLXNB3
cellular protein metabolic process (GO:0044267)	11/484	0.5501647394035526	0.6692397466587197	0	0	0.9943685472937741	0.5941725151355676	BPIFB2;IL6;NOTCH4;SAA1;GPC3;PLOD2;APOB;HSPG2;MATN3;LOXL2;PAPPA2
cytoskeleton organization (GO:0007010)	3/126	0.5521894564545946	0.6702687145278816	0	0	1.0433007413774578	0.6195788280307164	ARC;PCLO;THY1
regulation of heart rate by cardiac conduction (GO:0086091)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	DSG2
antibacterial humoral response (GO:0019731)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	DEFB1
positive regulation of peptide secretion (GO:0002793)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	BMP6
negative regulation of protein kinase B signaling (GO:0051898)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	PHLDA3
erythrocyte differentiation (GO:0030218)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	ALAS2
negative regulation of epithelial cell migration (GO:0010633)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	THBS1
regulation of mitotic spindle organization (GO:0060236)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	HSPA1B
regulation of synapse assembly (GO:0051963)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	ROBO2
regulation of ion transmembrane transport (GO:0034765)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	KCNJ11
actin filament bundle organization (GO:0061572)	1/35	0.5550189589174982	0.6702687145278816	0	0	1.2583204334365325	0.7408399372030162	RND1
negative regulation of cell cycle process (GO:0010948)	2/81	0.5554748338285299	0.6702687145278816	0	0	1.0829878981777716	0.6367232134085841	CCND1;BMP7
positive regulation of binding (GO:0051099)	2/81	0.5554748338285299	0.6702687145278816	0	0	1.0829878981777716	0.6367232134085841	CSF3;PLAUR
positive regulation of protein catabolic process (GO:0045732)	2/81	0.5554748338285299	0.6702687145278816	0	0	1.0829878981777716	0.6367232134085841	ADRA2A;GPLD1
protein lipidation (GO:0006497)	3/127	0.5575539117266093	0.6723914644000762	0	0	1.0348337359670314	0.6045458095973301	LY6K;THY1;GPLD1
regulation of anatomical structure morphogenesis (GO:0022603)	2/82	0.5621444152743053	0.6769572715468083	0	0	1.0693956043956043	0.6159681203477846	ARC;IL6
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/82	0.5621444152743053	0.6769572715468083	0	0	1.0693956043956043	0.6159681203477846	KLF4;BMP7
regulation of mRNA stability (GO:0043488)	3/128	0.5628796860444866	0.6769572715468083	0	0	1.0265022026431718	0.5899199094778452	ZFP36;NOCT;SAMD4A
organic hydroxy compound transport (GO:0015850)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	SLC10A6
carbohydrate biosynthetic process (GO:0016051)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	GALNT13
regulation of smoothened signaling pathway (GO:0008589)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	HHIP
endoderm formation (GO:0001706)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	COL4A2
calcium ion transmembrane import into cytosol (GO:0097553)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	GRIN2B
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	WNT11
cardiac muscle contraction (GO:0060048)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	TNNT3
glutamate receptor signaling pathway (GO:0007215)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	GRIN2B
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/36	0.5652045725807081	0.6769572715468083	0	0	1.2223057644110276	0.6974079906894142	GRIN2B
negative regulation of neuron death (GO:1901215)	2/83	0.5687420985424638	0.6805481127859782	0	0	1.0561389228055895	0.5960089788263158	SIX1;CRLF1
transcription, DNA-templated (GO:0006351)	8/356	0.5688501589747686	0.6805481127859782	0	0	0.9827714205258172	0.5544189203626941	EGR1;IRF1;NOCT;MAFF;ALX1;HOXD3;KLF4;MLF1
mitotic cell cycle phase transition (GO:0044772)	5/221	0.5713213804014694	0.6831157802069902	0	0	0.9897881842019011	0.5540867807289012	CDKN1A;CDKN2B;CDKN2C;CCND1;MYC
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	SFN
protein K63-linked ubiquitination (GO:0070534)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	MAGEL2
regulation of osteoclast differentiation (GO:0045670)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	LHCGR
negative regulation of Ras protein signal transduction (GO:0046580)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	DLC1
actin filament bundle assembly (GO:0051017)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	RND1
response to steroid hormone (GO:0048545)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	THBS1
positive regulation of multi-organism process (GO:0043902)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	BMP6
organic cyclic compound biosynthetic process (GO:1901362)	1/37	0.5751575353264383	0.683943814541687	0	0	1.188291910331384	0.6572576847623102	TFCP2L1
activation of GTPase activity (GO:0090630)	2/84	0.5752676803566615	0.683943814541687	0	0	1.043205574912892	0.5768090339631796	ADPRHL1;ARHGEF16
protein modification process (GO:0036211)	2/84	0.5752676803566615	0.683943814541687	0	0	1.043205574912892	0.5768090339631796	PLOD2;LOXL2
regulation of programmed cell death (GO:0043067)	6/268	0.577219220814171	0.6858760894015757	0	0	0.9790457168971413	0.5380180792902132	GDF10;PERP;BMP7;BMP6;TNFRSF10D;BMP5
positive regulation of MAP kinase activity (GO:0043406)	4/177	0.5783856549892031	0.6868738117442401	0	0	0.9886562288660057	0.5413035314839466	SAA1;DKK1;THBS1;ADRA2A
axonogenesis (GO:0007409)	5/223	0.579335731292063	0.6876136121829003	0	0	0.9806060729073638	0.5352864991214278	ROBO2;SPTA1;SEMA3C;PLXNB3;NRCAM
potassium ion import (GO:0010107)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	KCNJ11
T cell differentiation (GO:0030217)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	ANXA1
muscle filament sliding (GO:0030049)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	TNNT3
mitochondrion disassembly (GO:0061726)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	MAP1LC3C
actin-myosin filament sliding (GO:0033275)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	TNNT3
homotypic cell-cell adhesion (GO:0034109)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	HBB
positive regulation of innate immune response (GO:0045089)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	TRIM6
regulation of cellular pH (GO:0030641)	1/38	0.584883149595925	0.6910760991852919	0	0	1.1561166429587482	0.6200752952128183	SLC4A1
calcium ion transmembrane transport (GO:0070588)	2/86	0.5881019583570813	0.6940989985775323	0	0	1.0182626896912612	0.5405497867269942	MCOLN3;GRIN2B
toll-like receptor signaling pathway (GO:0002224)	2/86	0.5881019583570813	0.6940989985775323	0	0	1.0182626896912612	0.5405497867269942	CD36;APOB
signal transduction by p53 class mediator (GO:0072331)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	ZNF385B
skeletal muscle tissue development (GO:0007519)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	SIX1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	TRIM6
purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	HSPA1B
positive regulation of peptide hormone secretion (GO:0090277)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	NNAT
inositol lipid-mediated signaling (GO:0048017)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	IRS1
regulation of RNA metabolic process (GO:0051252)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	AFF2
mitotic DNA damage checkpoint (GO:0044773)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	CCND1
cellular response to amino acid starvation (GO:0034198)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	CDKN1A
acyl-CoA metabolic process (GO:0006637)	1/39	0.5943865976075229	0.6968493114224013	0	0	1.125634810710988	0.5855837449132316	GLYAT
positive regulation of cellular component biogenesis (GO:0044089)	2/87	0.5944104735396601	0.6968493114224013	0	0	1.0062314156431804	0.5234266553546191	RGCC;BMP7
organic substance transport (GO:0071702)	2/87	0.5944104735396601	0.6968493114224013	0	0	1.0062314156431804	0.5234266553546191	CETP;SLC6A2
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/88	0.6006465216042819	0.703003061997127	0	0	0.9944799386659852	0.5069348239724252	TRIB1;HSPA1B
sensory organ development (GO:0007423)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	ADAMTS18
autophagy of mitochondrion (GO:0000422)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	MAP1LC3C
positive regulation of mitotic nuclear division (GO:0045840)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	RGCC
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	CCND1
sterol biosynthetic process (GO:0016126)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	CH25H
response to peptide hormone (GO:0043434)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	IRS1
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	LMO3
regulation of release of cytochrome c from mitochondria (GO:0090199)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	PLAUR
neuron migration (GO:0001764)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	NRCAM
regulation of viral transcription (GO:0046782)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	ZFP36
regulation of ATPase activity (GO:0043462)	1/40	0.6036729433419669	0.703003061997127	0	0	1.0967161493477282	0.5535375494520081	TNNT3
regulation of neuron apoptotic process (GO:0043523)	2/89	0.6068101133226084	0.7058742989508151	0	0	0.9829986105848175	0.49104650172511677	SIX1;CRLF1
peptidyl-threonine modification (GO:0018210)	2/89	0.6068101133226084	0.7058742989508151	0	0	0.9829986105848175	0.49104650172511677	GALNT13;DCLK3
positive regulation of transferase activity (GO:0051347)	3/137	0.6090143021266277	0.7080464950609354	0	0	0.9571142086922217	0.4746458829163871	ERBB4;MYC;KLF4
regulation of calcium-mediated signaling (GO:0050848)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	JPH2
peptide transport (GO:0015833)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	LRP1B
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	CDH20
negative regulation of cell projection organization (GO:0031345)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	GRIN2B
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	MYADM
cellular response to peptide (GO:1901653)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	CD36
positive regulation of viral transcription (GO:0050434)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	JUN
negative regulation of STAT cascade (GO:1904893)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	SOCS3
regulation of protein localization (GO:0032880)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	MMD
gluconeogenesis (GO:0006094)	1/41	0.6127471359441434	0.7084678106460888	0	0	1.0692434210526316	0.5237185612489493	ALDOC
regulation of interleukin-6 production (GO:0032675)	1/42	0.6216140116904365	0.7167485751910573	0	0	1.0431108258451005	0.4959323748136233	IL6
regulation of protein modification process (GO:0031399)	1/42	0.6216140116904365	0.7167485751910573	0	0	1.0431108258451005	0.4959323748136233	PPP1R14A
determination of left/right symmetry (GO:0007368)	1/42	0.6216140116904365	0.7167485751910573	0	0	1.0431108258451005	0.4959323748136233	PITX2
cellular response to radiation (GO:0071478)	1/42	0.6216140116904365	0.7167485751910573	0	0	1.0431108258451005	0.4959323748136233	CDKN1A
glycolipid biosynthetic process (GO:0009247)	1/42	0.6216140116904365	0.7167485751910573	0	0	1.0431108258451005	0.4959323748136233	B3GNT5
regulation of small GTPase mediated signal transduction (GO:0051056)	3/140	0.6236525296385992	0.7179176436475002	0	0	0.936010804205923	0.44194864837895337	DLC1;ARHGEF16;ARHGEF6
positive regulation of Wnt signaling pathway (GO:0030177)	3/140	0.6236525296385992	0.7179176436475002	0	0	0.936010804205923	0.44194864837895337	SFRP4;WNT2;DKK2
inorganic cation transmembrane transport (GO:0098662)	3/140	0.6236525296385992	0.7179176436475002	0	0	0.936010804205923	0.44194864837895337	MCOLN3;SCN11A;SCN4A
regulation of GTPase activity (GO:0043087)	4/188	0.6258814245789951	0.7200890829036933	0	0	0.9290238986467031	0.43533534381644134	WNT11;PLXNB3;THY1;CX3CL1
protein complex assembly (GO:0006461)	4/189	0.630027105486109	0.7212003158423612	0	0	0.9239544179941531	0.42685995226753454	COL16A1;MYC;AREG;CX3CL1
cardiac ventricle morphogenesis (GO:0003208)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	NPY5R
male gonad development (GO:0008584)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	LHCGR
negative regulation of protein metabolic process (GO:0051248)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	LDLR
development of primary male sexual characteristics (GO:0046546)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	LHCGR
response to unfolded protein (GO:0006986)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	HSPA1B
positive regulation of protein localization to plasma membrane (GO:1903078)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	ARHGEF16
substantia nigra development (GO:0021762)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	MAOB
nucleobase-containing compound catabolic process (GO:0034655)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	ENTPD3
digestive tract development (GO:0048565)	1/43	0.6302782969564308	0.7212003158423612	0	0	1.0182226399331662	0.47000527383795143	CXCL8
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	2/93	0.6307414007968207	0.7213375541212824	0	0	0.9395966670691945	0.4330218856193022	BAG3;ATF3
transmembrane transport (GO:0055085)	8/378	0.6363103462602081	0.7257519847039303	0	0	0.9232769517847469	0.41738476722000306	SLC10A6;SLC14A2;ABCD2;ABCC2;KCNJ11;ABCC8;ABCB4;ANO3
vesicle fusion (GO:0006906)	2/94	0.6365441182247193	0.7257519847039303	0	0	0.9293358815097945	0.4197824577776691	SYT2;C2CD4B
negative regulation of immune system process (GO:0002683)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	HOXA7
hexose biosynthetic process (GO:0019319)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	ALDOC
unsaturated fatty acid metabolic process (GO:0033559)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	SCD
regulation of dendrite morphogenesis (GO:0048814)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	ARC
regulation of T cell activation (GO:0050863)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	THY1
heart contraction (GO:0060047)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	TNNT3
regulation of intracellular pH (GO:0051453)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	SLC4A1
carboxylic acid biosynthetic process (GO:0046394)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	NAT8L
mitotic nuclear envelope disassembly (GO:0007077)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	LMNA
inorganic anion transport (GO:0015698)	1/44	0.6387446107051719	0.7257519847039303	0	0	0.9944920440636474	0.44578163033781515	SLC4A1
nicotinamide nucleotide metabolic process (GO:0046496)	1/45	0.6470174665738345	0.7343578373316415	0	0	0.9718401116427432	0.42312168040388837	NMNAT2
metal ion homeostasis (GO:0055065)	1/45	0.6470174665738345	0.7343578373316415	0	0	0.9718401116427432	0.42312168040388837	JPH2
mRNA metabolic process (GO:0016071)	2/97	0.6535232483621933	0.7391427169833257	0	0	0.8998496240601503	0.38277548776633985	ZFP36;HSPA1B
cell morphogenesis involved in neuron differentiation (GO:0048667)	2/97	0.6535232483621933	0.7391427169833257	0	0	0.8998496240601503	0.38277548776633985	LRP4;NRCAM
cellular response to organonitrogen compound (GO:0071417)	2/97	0.6535232483621933	0.7391427169833257	0	0	0.8998496240601503	0.38277548776633985	CRHBP;EGR1
protein complex disassembly (GO:0043241)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	MAP1LC3C
cellular response to ionizing radiation (GO:0071479)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	CDKN1A
positive regulation of protein localization to cell periphery (GO:1904377)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	ARHGEF16
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	HSPA1B
nuclear envelope disassembly (GO:0051081)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	LMNA
pyruvate metabolic process (GO:0006090)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	SDS
icosanoid metabolic process (GO:0006690)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	PTGS2
regulation of DNA metabolic process (GO:0051052)	1/46	0.6551012758039657	0.7391427169833257	0	0	0.9501949317738791	0.4018996133663359	MYC
response to UV (GO:0009411)	2/98	0.6590408309654433	0.7431887482239066	0	0	0.8904304029304029	0.371282575824523	CCND1;MYC
myofibril assembly (GO:0030239)	1/47	0.6630003490103409	0.7456536830496182	0	0	0.9294908466819222	0.3820019273089661	TNNT3
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/47	0.6630003490103409	0.7456536830496182	0	0	0.9294908466819222	0.3820019273089661	BMP7
polyol metabolic process (GO:0019751)	1/47	0.6630003490103409	0.7456536830496182	0	0	0.9294908466819222	0.3820019273089661	SLC5A3
negative regulation of JAK-STAT cascade (GO:0046426)	1/47	0.6630003490103409	0.7456536830496182	0	0	0.9294908466819222	0.3820019273089661	SOCS3
fatty acid biosynthetic process (GO:0006633)	1/47	0.6630003490103409	0.7456536830496182	0	0	0.9294908466819222	0.3820019273089661	SCD
cellular response to interleukin-1 (GO:0071347)	3/150	0.6696976177645371	0.7527830976155384	0	0	0.8718870808235188	0.34956480255890915	EGR1;CXCL8;CX3CL1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	1/49	0.678261042228421	0.7613385914650722	0	0	0.8906706871345029	0.3457788881274824	DEFB1
cilium movement (GO:0003341)	1/49	0.678261042228421	0.7613385914650722	0	0	0.8906706871345029	0.3457788881274824	SPAG17
protein stabilization (GO:0050821)	3/152	0.6783954242693055	0.7613385914650722	0	0	0.8600952014901103	0.33373838844781667	CDKN1A;MSX1;HSPA1B
spermatogenesis (GO:0007283)	3/153	0.6826804003684794	0.7657386347783052	0	0	0.8543171806167401	0.3261171850965427	LHCGR;CYP26B1;C14ORF39
regulation of cellular protein metabolic process (GO:0032268)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	KLF4
myeloid leukocyte differentiation (GO:0002573)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	CSF3
positive regulation of JUN kinase activity (GO:0043507)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	DKK1
negative regulation of protein ubiquitination (GO:0031397)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	HSPA1B
negative regulation of viral genome replication (GO:0045071)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	TRIM6
heart morphogenesis (GO:0003007)	1/50	0.6856308020704165	0.7665935882723486	0	0	0.8724489795918368	0.32927619146067744	DLC1
male gamete generation (GO:0048232)	3/154	0.6869228139204991	0.7676298537272138	0	0	0.8486156898211629	0.3186834889945514	LHCGR;CYP26B1;C14ORF39
positive regulation of lymphocyte activation (GO:0051251)	2/104	0.690677030086369	0.771415046355764	0	0	0.8377935789700496	0.31005312709848	IL6;THY1
peptidyl-tyrosine modification (GO:0018212)	1/51	0.6928321100353207	0.7717716456249306	0	0	0.8549561403508772	0.3137411812178277	ERBB4
